frame_ID,person_ID,head_center_x,head_center_y,head_width,head_height,body_center_x,body_center_y,body_width,body_height,left_shoulder_x,left_shoulder_y,left_shoulder_vec_x,left_shoulder_vec_y,left_upper_arm_length,left_elbow_vec_x,left_elbow_vec_y,left_lower_arm_length,right_shoulder_x,right_shoulder_y,right_shoulder_vec_x,right_shoulder_vec_y,right_upper_arm_length,right_elbow_vec_x,right_elbow_vec_y,right_lower_arm_length,left_hip_x,left_hip_y,left_hip_vec_x,left_hip_vec_y,left_upper_leg_length,left_knee_vec_x,left_knee_vec_y,left_lower_leg_length,right_hip_x,right_hip_y,right_hip_vec_x,right_hip_vec_y,right_upper_leg_length,right_knee_vec_x,right_knee_vec_y,right_lower_leg_length
268,person_00,232.043,130.006,69.583,55.80399999999999,203.974,-1,86.10400000000001,-182.46,253.858,162.878,0.8800140258551872,0.47494769638155504,70.03297469049848,0.9415787930443141,0.33679277974625976,58.15445335483776,167.754,191.263,0.4105399496445613,0.9118426123766321,150.16078229018387,0.8776847430963434,0.47923844976786406,61.29307866309214,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0
269,person_00,232.009,131.206,70.245,55.784000000000006,206.88,-1,86.095,-182.475,253.855,164.836,0.8862254439618371,0.4632542093436873,71.74246737463105,0.950000082029406,0.31224965035067964,56.598942481286706,167.76,192.21,0.415347621800865,0.9096627688678732,148.41543989760635,0.8710063577979129,0.4912717421912379,61.764187503763054,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0
270,person_00,231.82,131.021,70.70399999999998,56.289,206.915,-1,86.10400000000001,-180.513,253.857,163.86,0.8888279226391791,0.4582411198669552,70.44108134462445,0.9415390145891521,0.3369039685229135,58.14416519307849,167.753,192.215,0.4177771427954397,0.9085495357753911,147.51644761517272,0.8642886809774004,0.502996099323191,62.27086063320467,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0
271,person_00,231.659,131.14,70.75699999999998,56.18899999999999,206.901,-1,87.05100000000002,-181.49,253.852,164.844,0.8945422036839341,0.44698349614755445,67.80116102988207,0.940090189351644,0.34092585100691647,60.33570038542687,166.801,192.229,0.41171171135726803,0.9113141427253665,144.90722113131562,0.8625554299763237,0.5059625778833445,65.76968624678085,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0
272,person_00,231.875,131.081,70.805,56.083,205.918,-1,86.08600000000001,-183.43,252.882,163.856,0.8943986113991516,0.44727075013605516,69.98445570267728,0.938207406935021,0.3460734915769537,59.41223613027874,166.796,192.246,0.41171264241918487,0.9113137220914719,144.8996067972581,0.862656795486188,0.505789732202524,65.7723909402722,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0
273,person_00,231.469,131.694,70.54100000000003,56.64200000000001,205.927,-1,86.09699999999998,-182.466,253.849,162.886,0.885507193843018,0.4646256661574602,67.39188615849834,0.9369298220472776,0.3495175368396507,61.57344834423357,167.752,193.208,0.40874541124719593,0.9126484475329812,143.6248539668535,0.8587472293879266,0.5123994496665267,64.93761853502177,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0
274,person_00,231.861,131.463,70.862,56.262,201.048,-1,94.86000000000001,-187.351,262.646,168.754,0.8913369614755673,0.4533413957576597,62.557710955564865,0.9356786309406726,0.3528533684138336,55.41111903760831,167.786,196.138,0.4224319347054403,0.9063946494441693,143.5379170428497,0.8717667760769295,0.4899211039835257,63.93682522615586,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0
275,person_00,230.783,133.096,71.86599999999999,56.12400000000001,207.888,-1,93.87700000000001,-183.44,261.666,168.742,0.900090894469206,0.43570217086173046,69.57963955066165,0.9423613765423007,0.33459682604785757,49.79724463260997,167.789,195.169,0.4048131405593244,0.9143994319937522,140.13132064246022,0.852045804080843,0.5234672365566254,65.44249115826813,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0
276,person_00,230.797,133.069,71.846,56.18199999999999,206.891,-1,88.06300000000002,-180.519,255.818,160.936,0.8733195502313943,0.487147783720336,68.29344423149264,0.933011928633386,0.35984544047105754,59.77844257757139,167.755,193.212,0.4037065762807154,0.9148885179450571,145.41006624370954,0.8642887946342998,0.5029959040286404,62.256968196339294,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0
277,person_00,229.927,135.067,70.35400000000004,55.61400000000002,207.862,-1,89.01400000000001,-178.567,256.778,159.955,0.8550869146225067,0.5184846848667392,69.7648379128053,0.941712378221643,0.336419078983546,58.22796988561425,167.764,192.248,0.38325482068312927,0.9236426486597198,142.936232093196,0.866273014335258,0.4995708804909529,66.63719063706095,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0
278,person_00,229.578,136.613,70.12599999999998,54.28,210.802,-1,97.82599999999996,-181.494,264.602,166.803,0.8730921494007836,0.4875552262613125,66.11558704269368,0.9482452721904288,0.3175388224587662,52.617188256310314,166.776,193.221,0.39489558098714816,0.9187260092741594,143.73926357471018,0.8691598585933005,0.4945312327953351,65.27798015410706,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0
279,person_00,228.592,138.136,68.667,54.278999999999996,211.795,-1,97.84299999999999,-178.552,264.626,166.787,0.8641673337778688,0.5032045500899702,62.23910335151047,0.951826783193013,0.3066362255123179,57.55353911793784,166.783,191.244,0.32819941710024436,0.9446084599531489,122.20618901266825,0.8027287786397365,0.5963442864181371,85.316487738303,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0
280,person_00,228.101,140.038,69.561,53.07799999999999,212.78,-1,100.75600000000003,-181.487,266.569,168.77,0.8887032773500336,0.4584828075591373,68.25337719116906,0.9449562530616311,0.3271966989438045,53.830005182983236,165.813,191.262,0.38176104453323234,0.9242610588339721,146.04423578149192,0.8719856586769328,0.489531419892284,63.96320793237311,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0
281,person_00,227.945,141.807,68.303,52.69099999999999,213.753,269.02250000000004,102.71299999999997,177.065,267.554,169.726,0.8915070449557467,0.4530068308472534,66.9349730185947,0.9236327338930395,0.3832787143597591,56.11321264194382,164.841,192.224,0.3594349872762615,0.933170129141366,141.5304625336892,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0
282,person_00,228.28,143.369,68.22800000000001,52.05999999999999,215.708,-1,107.62299999999999,-184.426,271.474,175.608,0.9242475016452157,0.38179386545959176,66.65638791593798,0.9132144247448387,0.40747934234504873,50.35838107008604,163.851,192.243,0.37250552342600346,0.9280299752794191,149.66757938845674,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0
283,person_00,229.083,144.081,66.54399999999998,52.262,215.695,-1,107.59799999999998,-184.444,271.462,175.586,0.9242324377791283,0.3818303300640869,66.68668776450066,0.9133571034917508,0.4071594300776529,50.33409147883769,163.864,194.187,0.3607967054427584,0.9326444860404479,143.69033646352145,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0
284,person_00,229.111,145.696,65.41,51.944,219.629,-1,112.46900000000002,-185.42,277.297,177.577,0.9311688016095324,0.3645883471931974,101.939626666964,0.7072625487282217,0.7069509793235029,9.628673273094247,164.828,193.207,0.3372420363522632,0.9414179777957179,139.24420724037319,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0
285,person_00,229.794,147.124,65.27000000000001,52.08999999999999,215.712,-1,107.62200000000001,-182.471,271.471,172.654,0.8909919577516193,0.45401908684760905,60.365303560903236,0.9537220428520221,0.3006896489375142,55.36938188204743,163.849,192.223,0.2577138774683595,0.966221277637904,121.49908381959098,0.8822850317575618,0.47071554333435606,83.16700086572801,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0
286,person_00,229.952,147.969,65.73999999999998,52.402000000000015,216.699,-1,109.56599999999997,-184.445,273.414,175.586,0.9072065656850666,0.4206854492110548,58.23591009849506,0.952168416378197,0.3055737339036788,54.41894428413696,163.848,193.209,0.2880356620127774,0.9576196830730146,125.64069236119322,0.8868862942147208,0.4619877716282973,78.32458394399552,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0
287,person_00,230.062,148.815,64.64400000000003,51.65400000000001,216.701,-1,105.678,-181.494,270.507,169.733,0.8713292052778214,0.490698905674264,61.71605367325423,0.9550762713273963,0.2963601119370783,56.30649783106747,164.829,192.234,0.26861749257943196,0.963246927158524,123.88619847666648,0.881481856888448,0.4722178903604707,78.78778157176404,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0
288,person_00,231.282,149.154,66.00300000000001,50.843999999999994,218.641,-1,109.554,-184.437,275.358,173.629,0.8875358544815155,0.4607386536961777,57.33402176718464,0.9536868216824769,0.30080134000561803,55.398689379803905,165.804,196.131,0.25563598161755846,0.9667731093190518,122.44755140467284,0.8696343536176551,0.493696355068582,49.5081637712408,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0
362,person_00,-1,-1,-1,-1,2.92124,-1,-1,-119.852,50.3788,88.5433,0.7183901856606357,0.6956403820556116,85.78096030547805,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0
392,person_00,-1,-1,-1,-1,200.063,-1,79.23700000000002,-292.027,239.187,311.564,-1,-1,0,-1,-1,0,159.95,265.588,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0
406,person_00,-1,-1,-1,-1,287.1,110.547,-41.07499999999999,65.54599999999999,268.517,56.2676,-0.8609365637956213,0.5087123284527202,49.98974583011998,-1,-1,0,309.592,98.3324,-0.5313328039925829,0.8471631787332234,58.868941960595826,-1,-1,0,192.223,127.665,-0.6834737104176674,0.7299751277734788,84.42753411062056,-1,-1,0,222.552,160.916,-0.7132957085937476,0.7008632049849268,78.18216109829659,-1,-1,0
408,person_00,-1,-1,-1,-1,292.006,122.27875,-42.035000000000025,63.582499999999996,273.423,68.0066,-1,-1,0,-1,-1,0,315.458,111.033,-1,-1,0,-1,-1,0,197.121,143.308,-1,-1,0,-1,-1,0,224.512,171.686,-0.7019320723911342,0.712243894848308,93.38795387521881,-1,-1,0
409,person_00,-1,-1,-1,-1,293.962,129.61785,-43.98400000000004,66.54230000000001,273.431,68.0226,-1,-1,0,-1,-1,0,317.415,117.884,-0.4737972436422868,0.8806339602337463,57.750441496147914,-1,-1,0,195.167,148.208,-1,-1,0,-1,-1,0,227.451,183.423,-0.6678480767425834,0.7442976194985663,89.36613292517471,-0.6317820597698962,0.775146069430083,34.06712752786771
410,person_00,-1,-1,-1,-1,295.918,132.08085,-40.14300000000003,65.51429999999999,277.32,73.8753,-1,-1,0,-1,-1,0,317.463,121.797,-1,-1,0,-1,-1,0,200.049,150.162,-1,-1,0,-1,-1,0,234.292,183.428,-1,-1,0,-1,-1,0
411,person_00,-1,-1,-1,-1,207.853,225.4785,-45.997000000000014,91.96100000000001,184.402,155.061,-1,-1,0,-1,-1,0,230.399,206.893,-0.6445609144541872,0.7645529592892711,89.57260470701965,-0.675910872592016,0.7369833731583769,31.847394194815994,83.6491,247.992,-1,-1,0,-1,-1,0,129.632,292.966,-0.7197278735524489,0.6942562841139214,77.50596030783696,-1,-1,0
415,person_00,-1,-1,-1,-1,302.784,163.8615,-46.946000000000026,84.113,281.241,97.3216,-0.809353301875399,0.587322086034051,61.651691399020024,-1,-1,0,328.187,150.155,-1,-1,0,-1,-1,0,197.111,183.427,-1,-1,0,-1,-1,0,237.213,230.378,-1,-1,0,-1,-1,0
416,person_00,-1,-1,-1,-1,308.616,174.141,-47.92900000000003,90.964,285.15,102.233,-0.8221241131313074,0.5693083018963111,61.87508575347591,-1,-1,0,333.079,153.121,-1,-1,0,-1,-1,0,192.226,198.098,-1,-1,0,-1,-1,0,233.317,242.123,-1,-1,0,-1,-1,0
417,person_00,-1,-1,-1,-1,306.663,184.8945,-50.843999999999994,106.62100000000001,282.232,107.124,-0.7983324269068371,0.602217017485424,64.9566499521027,-1,-1,0,333.076,158.964,-1,-1,0,-1,-1,0,182.445,216.689,-1,-1,0,-1,-1,0,232.336,254.82,-1,-1,0,-1,-1,0
418,person_00,-1,-1,-1,-1,309.639,186.3775,-53.789999999999964,97.793,285.148,112.993,-0.8089174252126284,0.5879222730832466,66.51729623188244,-1,-1,0,338.938,163.865,-1,-1,0,-1,-1,0,190.274,213.755,-1,-1,0,-1,-1,0,237.231,255.816,-1,-1,0,-1,-1,0
419,person_00,-1,-1,-1,-1,309.647,196.6475,-54.77600000000001,102.67500000000001,284.161,117.894,-0.827376469341661,0.5616477347766369,66.18027225691958,-1,-1,0,338.937,173.631,-1,-1,0,-1,-1,0,174.617,231.353,-1,-1,0,-1,-1,0,237.227,267.559,-1,-1,0,-1,-1,0
420,person_00,-1,-1,-1,-1,310.605,206.41949999999997,-57.73599999999999,104.63899999999998,282.228,125.723,-0.8001384246003013,0.5998153894975918,68.47440182287102,-1,-1,0,339.964,182.443,-1,-1,0,-1,-1,0,188.306,235.266,-1,-1,0,-1,-1,0,238.19,277.339,-1,-1,0,-1,-1,0
421,person_00,-1,-1,-1,-1,312.555,210.8175,-57.75200000000001,101.739,284.161,129.642,-0.7922338184591837,0.6102176471469677,75.30100156040425,-1,-1,0,341.913,188.317,-0.49278048529376073,0.8701536607482874,59.58028143605903,-1,-1,0,195.163,239.183,-1,-1,0,-1,-1,0,244.075,284.176,-1,-1,0,-1,-1,0
422,person_00,-1,-1,-1,-1,316.456,222.555,-61.627999999999986,107.60400000000004,286.12,141.354,-0.7681461589109472,0.6402745337356139,91.66224315932924,-1,-1,0,347.748,197.101,-1,-1,0,-1,-1,0,197.117,255.805,-1,-1,0,-1,-1,0,241.152,299.827,-1,-1,0,-1,-1,0
423,person_00,-1,-1,-1,-1,319.393,234.77800000000002,-62.617999999999995,116.41999999999999,288.086,146.28,-0.7938381371146189,0.6081291080538668,73.93824667247664,-1,-1,0,350.704,204.946,-1,-1,0,-1,-1,0,188.318,278.312,-1,-1,0,-1,-1,0,244.074,314.505,-1,-1,0,-1,-1,0
424,person_00,-1,-1,-1,-1,322.31,231.849,-64.56099999999998,98.78399999999999,290.045,153.076,-0.7794111937583639,0.6265127221726327,76.54752777196661,-1,-1,0,354.606,207.897,-1,-1,0,-1,-1,0,205.922,260.697,-1,-1,0,-1,-1,0,255.808,308.622,-1,-1,0,-1,-1,0
425,person_00,-1,-1,-1,-1,324.269,238.692,-66.536,102.71399999999997,291.013,159.94,-1,-1,0,-1,-1,0,357.549,211.794,-1,-1,0,-1,-1,0,204.942,272.438,-1,-1,0,-1,-1,0,262.65,321.344,-1,-1,0,-1,-1,0
426,person_00,-1,-1,-1,-1,325.277,247.018,-68.46699999999998,109.54000000000002,292.981,164.839,-1,-1,0,-1,-1,0,361.448,217.672,-1,-1,0,-1,-1,0,201.039,275.377,-1,-1,0,-1,-1,0,259.715,335.042,-1,-1,0,-1,-1,0
427,person_00,-1,-1,-1,-1,325.248,256.2895,-71.42699999999996,114.47099999999998,291.021,170.71,-1,-1,0,-1,-1,0,362.448,222.541,-1,-1,0,-1,-1,0,204.947,283.197,-1,-1,0,-1,-1,0,253.851,347.753,-1,-1,0,-1,-1,0
429,person_00,-1,-1,-1,-1,325.268,268.0315,-70.44400000000002,126.19299999999998,292.972,180.488,-1,-1,0,-1,-1,0,363.416,231.351,-0.42483937482921524,0.9052687477178928,71.3257805074715,-1,-1,0,204.948,308.635,-1,-1,0,-1,-1,0,268.527,347.756,-1,-1,0,-1,-1,0
430,person_00,-1,-1,-1,-1,322.334,276.351,-78.233,133.02999999999997,285.169,185.396,-1,-1,0,-1,-1,0,363.402,238.187,-0.39673248039923564,0.917934278146464,78.88691132247479,-1,-1,0,200.053,323.304,-1,-1,0,-1,-1,0,272.445,357.546,-1,-1,0,-1,-1,0
431,person_00,-1,-1,-1,-1,330.138,289.067,-71.394,119.35000000000002,293.988,200.046,-0.7128476297556536,0.701318940819187,86.47991159223051,-1,-1,0,365.382,254.842,-0.4587701884572398,0.8885549584482147,70.44921577987932,-1,-1,0,210.808,332.115,-1,-1,0,-1,-1,0,286.136,357.552,-1,-1,0,-1,-1,0
431,person_01,-1,-1,-1,-1,301.812,148.20499999999998,-18.61700000000002,39.111999999999995,293.93,121.783,-0.7233587484672196,0.6904723897564171,28.340018066331574,-1,-1,0,312.547,135.504,-0.46223994035645954,0.8867548914662138,27.56793363674545,-0.6816618520203068,0.7316673557705341,20.037794339697168,261.659,160.931,-0.5929144320834577,0.8052654694118895,46.14999824485369,-1,-1,0,271.474,172.663,-0.6942405504070208,0.7197430501022964,38.0746990139121,-1,-1,0
432,person_00,-1,-1,-1,-1,303.737,153.5905,-20.533999999999992,38.12700000000001,293.978,127.681,-0.707871174369898,0.7063415607878255,23.535355871539338,-1,-1,0,314.512,142.322,-0.4621696041155424,0.8867915521878199,27.591602490612967,-0.706538014353798,0.7076750908948205,19.347862000748314,262.656,166.787,-0.5296848491673252,0.8481945299060752,36.92195468823395,-1,-1,0,277.329,177.546,-0.6943510251631457,0.7196364734050718,38.0455980370923,-1,-1,0
433,person_00,-1,-1,-1,-1,302.771,160.927,-19.572000000000003,37.19200000000001,293.95,135.456,-0.7265313133599074,0.6871333572950218,24.239836158687208,-1,-1,0,313.522,150.156,-0.4601795332323795,0.8878258822505849,27.571847689264477,-0.6813948022574884,0.7319160631223218,18.68520270160324,262.643,174.597,-0.6033879343346021,0.7974478043730647,40.502964360648924,-1,-1,0,277.316,185.38,-0.6698253804853104,0.7425186594676993,40.87035337503212,-0.6407507104788083,0.7677490000129616,30.55946670018963
434,person_00,-1,-1,-1,-1,308.626,170.716,-21.517999999999972,41.102000000000004,297.879,142.35,-0.7251049056917918,0.6886384216275604,26.983681735448947,-1,-1,0,319.397,158.955,-0.5470427044454973,0.8371047004484901,30.37971234228524,-1,-1,0,261.702,185.392,-0.5679095636880451,0.8230909594155765,53.452172565762005,-1,-1,0,271.454,197.111,-0.6863731293966675,0.7272495632465004,48.43866779753549,-1,-1,0
437,person_00,-1,-1,-1,-1,306.657,192.2365,-21.543000000000006,43.019000000000005,294.938,162.897,-1,-1,0,-1,-1,0,316.481,180.489,-0.5332217174129822,0.8459755316078296,31.229035607908205,-1,-1,0,262.67,207.901,-0.5505021099118573,0.8348337720663876,51.53840373934761,-1,-1,0,274.387,217.656,-0.6125846009131727,0.7904050270108669,49.504998909201085,-0.6781824880030436,0.7348935385251402,51.912281167369244
438,person_00,-1,-1,-1,-1,309.596,199.566,-8.798000000000002,45.99200000000002,301.797,169.723,-1,-1,0,-1,-1,0,310.595,177.56,-0.2663046400497668,0.963888914080852,29.42870240088747,-1,-1,0,265.586,217.657,-0.5627196167423558,0.8266478288445063,55.61739642414052,-1,-1,0,271.46,226.455,-0.5914788014771015,0.8063205487913673,54.593672536293056,-1,-1,0
440,person_00,-1,-1,-1,-1,314.493,208.3655,-20.525999999999954,44.014999999999986,303.749,180.495,-0.706586874872042,0.7076263055162386,22.12749848039767,-1,-1,0,324.275,194.187,-0.4969140061442675,0.8677997871039466,31.53261893658689,-1,-1,0,271.473,223.549,-0.5924117328474355,0.8056353634149253,41.26184314836166,-1,-1,0,285.174,234.301,-0.5773976279039192,0.8164630911994291,40.708515006077064,-1,-1,0
443,person_00,-1,-1,-1,-1,317.402,227.923,-16.611000000000047,51.83800000000002,308.65,198.064,-0.7069864481908732,0.7072270937078512,33.24391869199537,-1,-1,0,325.261,207.879,-0.47082401771989013,0.882227150079899,33.23747177509144,0.8574805485548216,-0.5145163834613259,28.51609875140707,271.45,246.997,-0.5993929036668747,0.8004549625268074,53.779415476555705,-1,-1,0,286.137,259.723,-0.5599856401963047,0.8285023130769972,43.69933484619645,-1,-1,0
444,person_00,-1,-1,-1,-1,320.369,238.68200000000002,-24.458000000000027,49.880000000000024,308.64,205.927,-0.7216693462644828,0.6922379321174145,32.51627649347325,-1,-1,0,333.098,221.574,-0.4478717507704039,0.8940978105676431,32.81296481575538,-1,-1,0,271.47,255.806,-0.5585250549273258,0.82948765091376,61.32580749570284,-0.6815996657278474,0.7317252870303763,58.832188477057336,290.045,270.476,-0.5871383502767649,0.8094866012691494,48.3565755611375,-1,-1,0
445,person_00,-1,-1,-1,-1,321.351,241.147,-23.466999999999985,48.902000000000015,309.601,208.857,-0.7351434930640408,0.6779115315478862,33.25065137707832,-1,-1,0,333.068,225.503,-0.44721359549995726,0.8944271909999163,32.78522868610192,-1,-1,0,276.345,258.758,-0.5848464553904387,0.8111440215012617,51.825568438754274,-1,-1,0,292.986,273.407,-0.5643417757841266,0.8255412528183063,45.06134596303137,-0.5146665509113214,0.857390425286546,45.63148694706317
446,person_00,-1,-1,-1,-1,321.359,248.98149999999998,-22.513000000000034,48.893,309.621,218.628,-0.7073423551703697,0.7068711286946402,31.83182773577412,-1,-1,0,332.134,232.352,-0.3724592613153465,0.9280485432672293,31.61688061779658,-1,-1,0,277.311,267.553,-0.5935892546553683,0.804768163359911,51.04202908388339,-1,-1,0,292.976,280.271,-0.6758658856844146,0.7370246295531931,47.76095477479482,-1,-1,0
448,person_00,-1,-1,-1,-1,324.272,264.136,-18.616000000000042,51.80800000000002,314.501,231.347,-0.7069110589669363,0.7073024492466038,33.2149281046941,-1,-1,0,333.117,246.049,-0.4941087973494673,0.8694000784344702,33.70715131837753,-1,-1,0,277.35,283.201,-1,-1,0,-1,-1,0,292.975,295.919,-1,-1,0,-1,-1,0
449,person_00,-1,-1,-1,-1,324.295,272.4315,-22.519000000000005,50.887,312.543,239.177,-0.6739566483630591,0.7387708955604789,30.48712413462445,-1,-1,0,335.062,254.826,-0.5844603083833592,0.811422299375873,30.137204780802087,-1,-1,0,278.292,291.013,-0.5397034032164716,0.8418552349166446,45.32489484819574,-1,-1,0,295.907,303.738,-0.5896135420577446,0.8076855025454649,44.79713933947121,-1,-1,0
458,person_00,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,285.163,10.2783,-0.13697276917309908,0.9905748131792232,157.0166108916187,0.3027483850674475,0.9530705196044271,45.153007164528915,-1,-1,-1,-1,0,-1,-1,0
480,person_00,-1,-1,-1,-1,-1,-1,-1,75.847,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,262.667,81.6865,-0.10379296120043033,0.9945989247959431,150.4822660357359,0.26269123712389175,0.9648799479408405,66.91506040496414,209.844,78.7536,0.03548472329573671,0.999370218894192,164.4369592900574,-0.2176575428359805,0.9760252015427693,103.24016207852445
481,person_00,-1,-1,-1,-1,-1,-1,-1,77.7993,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,264.615,80.7056,-0.11605026009311861,0.9932433423548932,151.68427874160196,0.28246448461845336,0.9592777569240473,79.52858225820447,214.707,83.6482,0.0002984225378055703,0.9999999554719935,157.49480701292978,-0.20360468634141607,0.9790531812418637,105.90129523759379
482,person_00,-1,-1,-1,-1,-1,-1,-1,75.841,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,265.598,78.7554,-0.12090475924795026,0.9926641119689958,153.7243042838705,0.26957248202379913,0.9629801020454829,76.19472078825409,215.704,78.7544,-0.005979634640205848,0.9999821218249703,162.38450313856922,-0.20509160785191455,0.9787427815257268,104.93359638361777
483,person_00,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,269.502,75.8288,-0.1431535141833385,0.9897004957950464,157.166941575638,0.2684333932655324,0.9632982473668018,80.20984177144345,-1,-1,-1,-1,0,-1,-1,0
485,person_00,-1,-1,-1,-1,-1,-1,-1,76.821,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,262.675,81.6875,-0.11079268678030321,0.9938435392736633,150.57853081116843,0.27355231418572845,0.9618571262945618,89.51121496773462,-1,-1,-1,-1,0,-1,-1,0
486,person_00,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,212.765,84.6234,0.005862811715917749,0.9999828135717052,166.30245814527217,-0.23744422980731886,0.9714011723954263,94.66222876100055
486,person_01,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,262.676,82.677,-0.11844554734086901,0.9929605492239468,148.7350128012903,0.2733895424726395,0.9619034037088137,89.48403724128677,-1,-1,-1,-1,0,-1,-1,0
487,person_00,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,265.592,80.7117,-0.14233961076524848,0.9898178798178975,151.1877114480208,0.295233343556058,0.9554251790970921,86.02348127110407,-1,-1,-1,-1,0,-1,-1,0
488,person_00,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,266.565,78.7614,-0.14682521307289767,0.989162452181692,153.27067830527795,0.2885474032196111,0.9574656109204231,84.80409016668946,-1,-1,-1,-1,0,-1,-1,0
489,person_00,-1,-1,-1,-1,-1,-1,-1,71.9306,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,265.593,76.8083,-0.1448705263784724,0.9894506205904487,155.22826182912056,0.29245174539086854,0.95628028141222,86.9305805168699,215.727,74.8438,-3.672842753330225e-05,0.9999999993255113,163.36120011018528,-0.23640369431623093,0.9716549250189792,107.71828280287427
490,person_00,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,263.648,78.7582,-0.14067191001255297,0.9900562679633013,153.15068941679627,0.29907991856994603,0.9542280661918274,85.08762514608104,-1,-1,-1,-1,0,-1,-1,0
491,person_00,334.25,231.58,144.243,105.346,291.025,-1,149.68299999999996,-288.109,356.578,297.865,-1,-1,0,-1,-1,0,206.895,317.438,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0
492,person_00,332.748,231.116,144.91700000000003,108.68700000000001,294.933,-1,186.83399999999997,-290.07,362.431,297.876,-1,-1,0,-1,-1,0,175.597,330.153,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0
493,person_00,329.813,229.936,144.352,111.69999999999999,280.262,-1,203.459,-298.872,355.582,301.782,-1,-1,0,-1,-1,0,152.123,347.765,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0
494,person_00,327.938,229.152,146.826,104.33800000000002,286.13,-1,210.30999999999997,-293.982,356.556,301.778,-1,-1,0,-1,-1,0,146.246,348.728,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0
495,person_00,325.171,227.933,147.685,103.061,280.258,-1,185.85099999999997,-293.001,353.631,301.785,-1,-1,0,-1,-1,0,167.78,325.275,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0
